x,y,z,vx,vy,vz,zv
0,0,-0,0,0,0,1
-1.23149297824737e-06,1.00119468026032e-06,0.000116647299943003,-6.56627085677255e-05,5.33834558082803e-05,-0.00622118768928039,1
9.65879832029417e-07,-1.27103405090685e-06,0.000277798285214142,9.45851035699901e-05,-0.000101479448657568,-0.00973453030427816,1
1.45527319590632e-06,-5.49135794077149e-06,0.000441168433709676,5.0827323582908e-05,-0.000249701139066284,-0.011205911655788,1
-1.58849813315647e-06,-7.16179859886613e-06,0.000588726303400191,-0.00015777606046638,-0.000165090806636157,-0.0115199186809078,1
-3.19813256658108e-06,-8.53587200751101e-06,0.000726963115879857,-0.00014422109688865,-0.000132256803519756,-0.0117792570025213,1
-1.0520346526059e-05,-7.9963398958149e-06,0.000859306553295577,-0.000506135890449922,-7.66141325083456e-06,-0.0120362741375433,1
-1.63488448763268e-05,-7.1252011612691e-06,0.000985495834354895,-0.000542545228281994,5.40542595092862e-05,-0.0120974183295105,1
-2.20172877608905e-05,-7.05605176370115e-06,0.00111055034390362,-0.000555024775237482,2.24774198872379e-05,-0.012287599544938,1
-2.69595191945165e-05,-5.1288087308124e-06,0.00123118828457843,-0.000517617177255061,0.000136801787468784,-0.0122122156067807,1
-2.94038731125184e-05,-6.50421120907842e-06,0.00135071720247904,-0.000340226656112286,-4.6742860235615e-05,-0.0122088846161601,1
-3.06686965392344e-05,-3.972225326926e-06,0.00146979159407814,-0.000201504925091825,0.000156142951424997,-0.0122368008373106,1
-3.29207169408353e-05,-3.99595683096628e-06,0.00158732521277294,-0.000222119950245313,5.15842169645549e-05,-0.0121782092160115,1
-3.48788666470121e-05,-2.72737854456866e-06,0.00170360993231205,-0.000209504743451267,0.000104214718651909,-0.0120954311953528,1
-3.74947166934591e-05,-2.22608896092581e-06,0.0018194804769801,-0.000250381966070497,6.98758236552384e-05,-0.0120524861986843,1
-4.1727757639142e-05,-8.33120604336266e-07,0.00193454128262063,-0.000375139450739572,0.000119166651766875,-0.0119907268969717,1
-4.70152808926756e-05,1.72032691265369e-06,0.00204911502912539,-0.000490127935621592,0.000215482754003064,-0.0119413174033299,1
-5.08374814507232e-05,4.79468455377706e-06,0.00216535051083113,-0.000429313141324409,0.000284147223651362,-0.0120411990942019,1
-5.52636564123293e-05,6.02282850134788e-06,0.00228200164209008,-0.000449906113284378,0.000181316641816677,-0.0121057169433253,1
-5.79483336507802e-05,6.0812244478776e-06,0.00239683755625329,-0.000337778957607464,6.60591289432889e-05,-0.0120046912064291,1
-6.24303423103905e-05,6.83248522183622e-06,0.00251246714004351,-0.000422461207590723,7.40435222950276e-05,-0.0120251434817127,1
-6.55951183742114e-05,6.24341587190092e-06,0.00262769778720769,-0.000361281019303839,-1.49831435299235e-05,-0.0120052580742503,1
-6.95515225816899e-05,5.65662257770667e-06,0.00274382233356627,-0.000394541185189045,-4.53028668529095e-05,-0.0120599102168115,1
-7.48272797645535e-05,6.42452888934291e-06,0.00286019587288084,-0.000496257732295395,3.70657711376955e-05,-0.0120958261103816,1
-8.05614088625124e-05,7.46475622058195e-06,0.00297740944672676,-0.0005624602090447,8.39064607736629e-05,-0.012165732122973,1
-8.58821591067439e-05,9.79981650378272e-06,0.00309408383927317,-0.000556820927171663,0.000188590370300472,-0.0121528075955402,1
-9.35284167547406e-05,1.10843318266955e-05,0.00321015414018909,-0.000714102779530149,0.000152500983673105,-0.0121070622724247,1
