x,y,z,vx,vy,vz,zv
0,0,-0,0,0,0,1
4.02073908896352e-08,-8.01032384969212e-08,0.000117614719249418,2.14405212507033e-06,-4.27114766592592e-06,-0.00627278335402736,1
-7.43278160429111e-07,3.15516463724002e-07,0.00027702661212206,-3.91052693644181e-05,1.89394824863816e-05,-0.00965953702191553,1
-2.82238919530752e-06,1.03886129057655e-06,0.000436562752834984,-0.000120137306913336,4.3205684823358e-05,-0.0109834778941398,1
-5.82205255939822e-06,1.90308759792972e-06,0.000586117417455086,-0.000203628663449736,6.10969862114897e-05,-0.0115699748402081,1
-8.61201328806306e-06,2.57169125104916e-06,0.000723484350600373,-0.000228979236271699,5.85713312092407e-05,-0.0117419892564374,1
-1.16688242638567e-05,2.9866787639326e-06,0.000855380284932023,-0.000264397514282146,4.45418678873978e-05,-0.0119963789838892,1
-1.26090334024953e-05,3.46048282033185e-06,0.000979607521834247,-0.000146825942066459,4.52066067400785e-05,-0.0119571096710404,1
-1.38196135455193e-05,3.39700308542437e-06,0.0011023157300862,-0.000128784344595135,1.07647272804644e-05,-0.0120857509586556,1
-1.43641963734812e-05,4.87815716180627e-06,0.00122225227214789,-7.97151901255579e-05,0.00010295386016171,-0.0120974761013332,1
-1.22214803835088e-05,5.54509818567461e-06,0.00133875261321072,0.000117915890816716,7.98917440429221e-05,-0.0119653502694486,1
-1.29393814526197e-05,7.04563345926743e-06,0.00145738615779437,-8.71810992098741e-06,0.000129084327220008,-0.0121241247708679,1
-1.34001565691176e-05,7.90631689466679e-06,0.00157379916998592,-3.4369800825e-05,0.00010263279595308,-0.0120634582691505,1
-1.61806434282742e-05,7.81645175387795e-06,0.00169362745847479,-0.000201556512992314,2.88986599223036e-05,-0.0122981740419964,1
-1.9505169754685e-05,1.1781968045454e-05,0.00181113881317162,-0.000296101028157793,0.000280907460869482,-0.0122339106458127,1
-2.41167668073921e-05,1.46153675466985e-05,0.00192935915338018,-0.000416663319201777,0.000289849476493213,-0.0122688550283636,1
-2.80658766012489e-05,1.45256267957849e-05,0.0020491049109864,-0.000412753010921973,9.30206410718411e-05,-0.0123903379647667,1
-3.12884866913417e-05,1.29219210953475e-05,0.00216526211821494,-0.000361798471282639,-7.79258047970386e-05,-0.0121894913844397,1
-3.43647537036528e-05,1.34353765536315e-05,0.0022813457045963,-0.000334397162821801,8.47591803605629e-06,-0.0121176195869849,1
