AccX,AccY,AccZ,GyrX,GyrY,GyrZ
2.1356749130063694e-05,-7.899329830252101e-06,5.1530940254451714e-05,-3.3664306897662755e-08,-6.17911268818716e-08,-4.7448448725617716e-08
4.015733242034913,-1.4456050395965576,9.660593032836914,-0.00398397259414196,-0.010805255733430387,-0.008064936846494675
3.999197483062744,-1.451064109802246,9.676420211791992,-0.0040519251488149175,-0.011734159663319588,-0.008743539452552795
3.988765239715576,-1.4975303411483767,9.66744136810303,-0.0021126715000718836,-0.011953068897128105,-0.008359084837138655
3.9950003623962402,-1.4683904647827148,9.708325386047365,-0.0013327975757420063,-0.013641392812132835,-0.011156956665217878
4.018051624298097,-1.4381707906723025,9.709914207458498,-0.003244314808398485,-0.01693295128643513,-0.013119081035256386
4.0308804512023935,-1.4389923810958865,9.654515266418459,-0.00593976117670536,-0.015658656135201458,-0.011740163899958135
4.021245002746582,-1.4563645124435427,9.662838935852053,-0.0028325554449111228,-0.014655867591500282,-0.011289014481008055
3.996150016784668,-1.477295756340027,9.635247230529787,-0.00231401133351028,-0.012097370810806753,-0.009690484032034874
4.038866519927979,-1.477501630783081,9.702184677124023,0.00012791996414307508,-0.013622026890516281,-0.011981570161879064
4.04670286178589,-1.455373764038086,9.681787490844727,-0.00028597706113941973,-0.012343155220150948,-0.011446559801697731
4.015088558197022,-1.4594008922576904,9.700521469116211,0.00010085319081554191,-0.010705621913075447,-0.010892760939896108
3.9984889030456543,-1.4619208574295046,9.676946640014648,0.0002381094818701968,-0.01010838430374861,-0.012434404343366623
3.9832677841186523,-1.4851136207580566,9.674816131591797,-0.00021488539641723037,-0.010872357524931433,-0.010843977332115173
3.9762756824493413,-1.4992231130599978,9.701683998107912,0.0001650688936933875,-0.01721298508346081,-0.013759608380496504
4.025678157806397,-1.4552032947540283,9.667390823364258,-1.0466217645443976e-05,-0.018718635663390163,-0.015384761616587639
4.044827938079835,-1.4336795806884766,9.689442634582521,-0.0013702568830922248,-0.017351606860756878,-0.015961870551109314
4.028896331787109,-1.4529156684875488,9.666067123413086,-0.0021520366426557307,-0.01639435440301895,-0.012587777338922026
