count,timestamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,q0,q1,q2,q3
24,1736446574851,-0.7442410588264466,-1.6032060384750368,10.534838676452638,0.002897387370467186,0.0019409601809456947,-0.01340416632592678,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
25,1736446574851,-0.7775678038597108,-1.6100151538848877,10.558972358703615,0.0048370640724897385,-0.013898706063628197,-0.012979856692254545,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
26,1736446574851,-0.7506564259529115,-1.5981627702713015,10.505541801452638,0.009582518599927427,-0.02350877970457077,-0.009883833117783071,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
27,1736446574852,-0.6864277124404907,-1.5759676694869997,10.439040184020998,0.010484145022928716,-0.018399678170681,-0.009029349312186241,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
28,1736446574901,-0.6385433673858643,-1.5931187868118288,10.435914993286133,0.004461592994630337,-0.012153332121670248,-0.010977838188409805,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
29,1736446574902,-0.6258708238601685,-1.585247278213501,10.503510475158693,-0.0033982123713940386,-0.014945556409657003,-0.005134341306984425,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
30,1736446574902,-0.6396162509918213,-1.5692181587219238,10.505716323852539,0.004601127468049526,-0.018495297059416774,0.0005614473484456539,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
31,1736446574902,-0.6602537631988525,-1.6053273677825928,10.524707794189453,0.012522433884441854,-0.011351218447089195,0.00110918958671391,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
32,1736446574902,-0.6626218557357788,-1.5997177362442019,10.479246139526367,0.0133771151304245,-0.01045369077473879,-0.0051259202882647514,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
33,1736446574999,-0.6031691431999208,-1.586968779563904,10.477551460266115,0.008714131079614164,-0.016227813437581066,-0.003514191135764122,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
34,1736446575000,-0.5843676328659058,-1.5903599262237549,10.458178520202638,0.007508405018597842,-0.011256031692028046,-0.00021080493752378973,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
35,1736446575000,-0.6035118699073793,-1.617922067642212,10.446415901184084,0.01204720325767994,0.006092141848057509,0.0019034141441807153,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
36,1736446575001,-0.6030322909355165,-1.5968385934829714,10.461480140686037,0.018221784383058548,0.02593990229070187,0.004038858227431774,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
37,1736446575001,-0.6447994112968446,-1.5701639652252197,10.439855575561523,0.015702566131949428,0.03087348304688931,0.006518041715025902,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
38,1736446575001,-0.7163084745407104,-1.57889723777771,10.521243095397951,0.010476185940206053,0.018289715051651,0.010778230614960195,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
39,1736446575001,-0.7557858228683472,-1.572754502296448,10.528324127197266,0.014055129140615463,0.014875982888042929,0.008711778558790685,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
40,1736446575001,-0.715103030204773,-1.5885388851165771,10.467058181762695,0.018447333946824077,0.020859967917203903,0.0033921848516911273,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
41,1736446575001,-0.5939143896102905,-1.5766098499298096,10.451423645019531,0.01950196549296379,0.019026480615139008,0.012523996643722059,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
42,1736446575001,-0.4742705821990967,-1.5281946659088135,10.36573600769043,0.02508734166622162,0.02893983013927937,0.03874025493860245,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
43,1736446575050,-0.5482240319252015,-1.5575383901596072,10.510312080383303,0.033408541232347495,0.05859558284282684,0.032071538269519806,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
44,1736446575050,-0.7196168303489686,-1.4807121753692627,10.566411018371584,0.03333200514316559,0.0654849335551262,0.01850030943751335,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
45,1736446575050,-0.7950609922409058,-1.5065853595733643,10.604722023010256,0.03280308097600937,0.057129956781864166,-0.0021448547486215834,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
46,1736446575051,-0.7990905642509462,-1.5969600677490234,10.537799835205078,0.03423411399126053,0.03501063212752343,0.0010948211420327425,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
47,1736446575051,-0.7213625311851503,-1.6690950393676758,10.516425132751467,0.04583832249045373,-0.012876572087407112,0.05183565616607666,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
48,1736446575103,-0.7142270803451538,-1.7041270732879639,10.614326477050781,0.09224212914705278,-0.04469991475343704,0.10343182832002641,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
49,1736446575103,-0.4325760006904602,-1.5398938655853271,10.482876777648928,0.17075014114379883,-0.016011212021112442,0.1340892463922501,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
50,1736446575104,-0.6969472765922547,-1.5966145992279053,10.286005020141602,0.1847578436136246,0.08089573681354523,0.15071539580821994,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
51,1736446575104,-0.4427173137664795,-1.2062846422195437,10.547599792480469,0.19030006229877475,0.08188404142856598,0.1860770285129547,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
52,1736446575104,-0.3857902586460114,-1.217242956161499,10.441604614257812,0.16866113245487216,0.09136466681957245,0.2324027866125107,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
53,1736446575149,-0.373426616191864,-1.3747521638870241,10.379358291625977,0.15863651037216187,0.09364502131938934,0.2844711840152741,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
54,1736446575149,-0.4827050566673279,-1.3491511344909668,10.576834678649904,0.19213040173053744,0.10221652686595917,0.3550038039684296,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
55,1736446575150,-0.19140060245990756,-1.281682848930359,10.301727294921875,0.22344787418842318,0.1868419051170349,0.34150129556655884,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
56,1736446575150,-0.11274072527885437,-1.3344844579696657,10.32295894622803,0.22447872161865234,0.2741058766841889,0.28990596532821655,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
57,1736446575150,0.04360968619585037,-1.1979212760925293,10.77935314178467,0.21865257620811462,0.29335910081863403,0.3279236257076264,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
58,1736446575200,-0.672645092010498,-0.7371196746826172,11.492102622985842,0.1736290901899338,0.2367568016052246,0.45837792754173284,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
59,1736446575200,-1.7499600648880007,-0.6086071729660034,11.57190799713135,0.16658058762550354,0.03957981988787652,0.42942616343498236,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
60,1736446575200,-2.0198462009429936,-0.5764888525009155,11.894405364990234,0.19574278593063354,-0.18822507560253146,0.25339847803115845,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
61,1736446575200,-2.052065849304199,-1.1929216384887695,11.661712646484375,0.20149537920951843,-0.32438069581985474,0.13307116925716403,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
62,1736446575201,-1.8668950796127322,-1.5623536109924316,11.165736198425295,0.28532254695892334,-0.4314402639865876,0.10189959406852722,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
63,1736446575253,-1.5077186822891238,-1.9670031070709229,11.308173179626467,0.38882923126220703,-0.536630928516388,0.13418202102184298,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
64,1736446575254,-1.060742259025574,-1.708078980445862,11.468509674072266,0.4163079261779785,-0.6644108891487123,0.20272645354270935,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
65,1736446575254,-0.38534075021743774,-1.001126766204834,12.325402259826662,0.4227453768253327,-0.5756725668907167,0.28245246410369873,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
66,1736446575254,-0.6869583725929261,-0.3227195143699646,12.828601837158203,0.3200634419918061,-0.343697190284729,0.24713446199893954,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
67,1736446575254,-1.2217895984649658,-0.022645503282546997,13.592408180236818,0.12681277096271518,-0.20868799090385437,0.07593585550785065,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
68,1736446575410,-1.5261907577514648,-0.3881406486034394,14.322128295898438,-0.06326139718294145,-0.21270418167114258,-0.020506957545876506,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
69,1736446575410,-1.8953305482864382,-0.7835376262664795,14.848088264465334,-0.1224871650338173,-0.3085122406482697,0.05335567891597748,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
70,1736446575410,-2.2458732128143315,-0.48183900117874146,15.313663482666016,-0.17752815783023837,-0.3980832099914551,0.12557975947856906,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
71,1736446575410,-2.431459426879883,-0.3910742104053498,15.434255599975586,-0.2780659794807434,-0.4696840941905976,0.05451693013310433,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
72,1736446575410,-2.452339887619019,-0.6485895514488221,15.39848518371582,-0.36544296145439154,-0.5903205871582031,0.04881103709340096,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
73,1736446575410,-2.308424949645996,-0.7085261940956117,15.462635040283203,-0.3882816135883332,-0.7370533347129823,0.09769383072853088,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
74,1736446575410,-2.0576529502868652,-0.5850719809532167,15.35082530975342,-0.46184578537940985,-0.9112519025802612,0.14964653551578525,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
75,1736446575410,-1.8821020126342773,-0.5434734225273133,15.019993782043459,-0.6053688526153564,-1.1605359315872195,0.19923330843448642,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
76,1736446575410,-1.4080296754837038,-0.8002091050148011,14.709914207458498,-0.7608256340026855,-1.4357808828353884,0.2722780108451843,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
77,1736446575410,-0.7943899631500244,-1.0279036760330202,14.116750717163086,-0.8729366064071655,-1.6502699851989746,0.356957882642746,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
78,1736446575412,-0.24335147440433505,-1.263083338737488,13.611747741699219,-0.9287837743759155,-1.7837966680526736,0.44694942235946655,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
79,1736446575412,0.2089127451181412,-1.7379980087280273,13.054488182067873,-0.9600934982299805,-1.9187473058700564,0.5942205786705018,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
80,1736446575412,0.7483806014060975,-2.124354839324951,12.262013435363771,-1.0295866727828982,-1.9776782989501953,0.7197582125663758,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
81,1736446575412,1.261667251586914,-2.4180798530578613,11.50383186340332,-1.1570990085601807,-1.8634006977081299,0.7264662384986879,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
82,1736446575413,1.4301096200942995,-2.783414363861084,11.090398788452148,-1.2840278148651123,-1.607976317405701,0.6471080780029297,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
83,1736446575450,1.2951290607452393,-2.921152830123902,10.994368553161623,-1.3245331048965456,-1.2877886295318604,0.5187312364578247,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
84,1736446575450,1.423478126525879,-3.179659366607666,10.738699913024904,-1.3296563625335693,-1.001327157020569,0.431770384311676,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
85,1736446575450,1.5396029949188232,-3.4093456268310547,10.38833236694336,-1.3550051450729372,-0.6619569659233094,0.3611862063407898,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
86,1736446575450,1.2019999027252197,-3.421203136444092,10.147048950195312,-1.434077501296997,-0.18473859131336215,0.15739312767982483,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
87,1736446575451,0.6280192136764526,-3.404384136199951,10.175857543945312,-1.5516828298568728,0.09616182744503021,-0.09680543839931488,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
88,1736446575503,-0.3416290283203125,-3.58832335472107,10.220274925231935,-1.66988742351532,0.10665960609912872,-0.2896538674831391,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
89,1736446575503,-1.0047482252120974,-3.937516689300537,10.058186531066896,-1.7496844530105593,-0.10781430453062059,-0.4604739546775818,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
90,1736446575503,-0.9967765212059022,-4.30410099029541,9.90943241119385,-1.7673277854919434,-0.3848827183246613,-0.5009745359420776,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
91,1736446575503,-0.6487481594085693,-4.169780254364015,9.691976547241211,-1.7913358211517334,-0.5595096945762635,-0.4950737059116364,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
92,1736446575503,-0.800298810005188,-4.1243348121643075,9.666755676269531,-1.7813910245895388,-0.6213747262954712,-0.5497594475746156,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
93,1736446575551,-1.020766019821167,-4.432807922363281,9.685302734375,-1.6980609893798828,-0.7208960056304932,-0.6138387322425843,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
94,1736446575551,-1.1172044277191162,-4.560972690582276,9.61280632019043,-1.5955101251602175,-0.9158226251602173,-0.5838581919670106,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
95,1736446575551,-0.8716807961463929,-4.477356910705566,9.619114875793459,-1.5434911251068115,-1.1459857225418093,-0.5076161026954652,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
96,1736446575551,-0.36791056394577026,-4.166201114654542,9.641249656677248,-1.5535782575607302,-1.338270664215088,-0.442210465669632,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
97,1736446575551,-0.24009686708450317,-4.062124729156495,9.539609909057617,-1.6360796689987185,-1.503965497016907,-0.4736784100532532,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
98,1736446575601,-0.18457543849945068,-4.114887237548828,9.33690929412842,-1.735283374786377,-1.727018475532532,-0.49324023723602295,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
99,1736446575603,0.17146015167236328,-4.444752216339112,9.139528274536133,-1.7812265157699587,-1.961616039276123,-0.43482691049575806,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
100,1736446575605,0.44076651334762573,-4.613680839538574,8.692501068115234,-1.8035545349121094,-2.155366659164429,-0.35322535037994385,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
101,1736446575605,0.6277322173118592,-4.998610019683839,8.187887191772461,-1.8066294193267822,-2.3623127937316895,-0.32092139124870306,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
102,1736446575605,0.9347541332244873,-5.391068458557129,7.780378341674805,-1.7676193714141846,-2.537899732589722,-0.2534862756729126,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
103,1736446575717,1.2315169572830202,-5.438647270202637,7.65568494796753,-1.669719934463501,-2.694801568984986,-0.1306124180555344,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
104,1736446575717,1.4434989690780642,-5.499987125396729,7.316607952117921,-1.5638862848281863,-2.783989906311035,-0.06767279654741289,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
105,1736446575717,1.5927670001983643,-5.781375408172608,6.986385345458984,-1.4555712938308718,-2.7781913280487065,-0.07789623737335205,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
106,1736446575717,1.696418285369873,-5.928397178649902,6.695887088775636,-1.3717106580734255,-2.6510958671569824,-0.15480665862560275,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
107,1736446575717,1.8927541971206667,-5.821725368499757,6.588140010833741,-1.325786828994751,-2.438715219497681,-0.274361938238144,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
108,1736446575717,1.8373939990997314,-5.238776206970215,6.6813321113586435,-1.2789701223373415,-2.273808002471924,-0.3710616528987885,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
109,1736446575718,1.4719158411026003,-4.803227424621582,6.637918949127198,-1.2850762605667116,-2.286841154098511,-0.5070472955703735,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
110,1736446575718,1.042490363121033,-4.773885726928711,6.398135185241699,-1.314462661743164,-2.39704442024231,-0.6986693143844604,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
111,1736446575718,1.0337909460067751,-4.901066780090332,6.287430286407472,-1.3030190467834473,-2.5738365650177006,-0.8343608975410463,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
112,1736446575718,1.3390642404556277,-4.887694835662843,6.019073009490968,-1.2796550989151003,-2.7421345710754395,-0.8442595601081849,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
113,1736446575749,1.7591477632522585,-4.474512100219727,5.729557514190675,-1.1749457120895388,-2.8537290096282963,-0.7327748537063599,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
114,1736446575749,1.8308420181274414,-4.381298542022706,5.147524833679199,-1.0555155277252197,-2.9482100009918217,-0.7177544832229614,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
115,1736446575750,2.0668516159057617,-4.57388734817505,4.520092964172363,-0.9275819659233094,-3.021786689758301,-0.7147154808044434,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
116,1736446575753,2.0746414661407475,-4.830516815185547,3.5567491054534917,-0.7600212693214418,-3.117391586303711,-0.6838889718055726,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
117,1736446575753,2.436934471130371,-4.914955139160156,2.9840586185455327,-0.5394064784049989,-3.225213766098023,-0.610663652420044,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
118,1736446575800,2.8444809913635254,-4.9177517890930185,2.706480026245117,-0.3010587394237519,-3.228146553039551,-0.5128996968269349,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
119,1736446575800,3.5087695121765137,-4.470990180969238,2.620099306106568,-0.07316787540912628,-3.091781377792359,-0.38858857750892645,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
120,1736446575803,3.9706656932830815,-3.9325020313262944,2.2782554626464844,0.11678756028413774,-2.7895493507385254,-0.3705562055110932,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
121,1736446575805,4.555516242980957,-3.7713375091552734,2.1071026325225835,0.2297623008489609,-2.314106702804566,-0.47944462299346924,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
122,1736446575805,4.830316066741944,-3.3202805519104004,2.3275599479675293,0.2649511694908142,-1.7570272684097292,-0.6269549131393433,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
123,1736446575851,4.743391990661621,-2.9812228679656987,2.6046242713928223,0.2299892455339432,-1.268458366394043,-0.810804009437561,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
124,1736446575851,4.574666976928711,-2.8236324787139897,2.8365540504455566,0.18705300986766818,-0.927545428276062,-0.9803083539009095,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
125,1736446575852,4.38853645324707,-2.666318416595459,2.8833060264587402,0.17144086956977844,-0.6629022359848022,-1.1324690580368044,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
126,1736446575852,4.28626585006714,-2.5958662033081055,2.8380656242370605,0.11775706708431244,-0.42879769206047064,-1.2777671813964844,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
127,1736446575852,4.070169448852539,-2.4031531810760502,2.841410398483277,0.0365605354309082,-0.21272511780261996,-1.4415153264999392,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
128,1736446575941,4.052725791931152,-2.481446981430054,2.7168672084808354,-0.011056579649448395,-0.06991615146398546,-1.5701904296875,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
129,1736446575941,4.361786842346191,-2.6159615516662598,2.750034093856812,-0.05164005607366562,-0.012326285243034363,-1.5739983320236208,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
130,1736446575941,4.966718673706055,-2.352300882339478,2.502139806747437,-0.04062546789646149,0.057797659188508994,-1.4727466106414795,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
131,1736446575941,5.813248157501222,-2.2226493358612065,2.367642879486084,0.007179997395724059,0.1348443329334259,-1.3442943096160889,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
132,1736446575941,6.340163230895996,-2.1449146270751953,2.31168270111084,0.08631221950054169,0.2490600794553757,-1.1396291255950928,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
133,1736446575968,6.7971391677856445,-1.7620977163314822,2.309226274490357,0.1998877674341202,0.4130252897739411,-0.8901151418685913,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
134,1736446575968,6.778275966644288,-1.5624297857284548,2.3675665855407715,0.3192617595195771,0.6428110599517822,-0.7545409798622132,0.9996976256370544,-0.022471120581030846,-0.009981364943087101,0.0002243452036054805
