AccX,AccY,AccZ,GyrX,GyrY,GyrZ
6.359577673720197e-05,-2.3898639483377337e-05,0.00013453028805088255,-7.2072738888095955e-09,-2.5676237669358676e-07,-1.7874845070764422e-07
4.432704448699952,-1.6758867502212527,9.403765678405763,0.0008314113365486264,-0.015450028702616692,-0.01308154407888651
4.422050952911378,-1.7077370882034304,9.441808700561523,0.0016600819071754815,-0.012235952541232109,-0.012111312709748747
4.441589832305909,-1.7057930231094363,9.470731735229492,0.0024391890037804846,-0.012600690126419067,-0.013585593551397324
4.444394111633301,-1.6703206300735476,9.412551879882812,0.00473723141476512,-0.009615758433938026,-0.013295794837176802
4.416982650756836,-1.6543552875518799,9.426186561584474,0.0043073492124676704,-0.00804194062948227,-0.012395105324685575
4.391449451446534,-1.6472108364105225,9.442094802856445,0.003640590934082866,-0.007562892511487007,-0.01285145152360201
4.408282279968262,-1.6790170669555664,9.470169067382812,0.003985677380114795,-0.009867416694760323,-0.012718088924884796
4.393475055694581,-1.660571575164795,9.470216751098633,0.0033923045266419653,-0.01285679079592228,-0.013996216468513014
4.398181915283203,-1.6674096584320068,9.438509941101076,0.0002197630819864571,-0.017196636646986008,-0.012457520700991155
4.447023391723633,-1.6650981903076172,9.465858459472656,-0.001043178956024349,-0.020066406577825546,-0.0150137459859252
4.4366116523742685,-1.6695654392242432,9.488176345825195,-0.0007536740158684553,-0.01716795563697815,-0.011599820107221603
4.44087839126587,-1.6964445114135742,9.428617477416992,-0.0009632463916204871,-0.014819853007793427,-0.012298622168600561
4.420982360839844,-1.6687566041946413,9.41878414154053,0.0005732260178774595,-0.011278539896011353,-0.01300546806305647
4.402163505554199,-1.6842314004898074,9.468449592590334,0.0039039815310388808,-0.010776922106742859,-0.012293758802115919
4.416868209838867,-1.673370122909546,9.425768852233888,0.004545201547443867,-0.01141836401075125,-0.012015406973659994
4.368752956390382,-1.704211950302124,9.421188354492188,0.002740641124546528,-0.012155703268945219,-0.014191115275025368
4.374340057373047,-1.6810625791549685,9.451226234436037,0.003069819184020162,-0.013511749915778639,-0.01406138576567173
4.431371688842773,-1.6701921224594118,9.464037895202638,0.001368980738334358,-0.017600279301404953,-0.014765602536499502
4.455395221710206,-1.64895236492157,9.483326911926271,0.0028907363303005695,-0.018718043342232708,-0.014129037968814375
4.426856517791749,-1.6255980730056765,9.462312698364258,0.0010532119777053595,-0.017660947516560558,-0.01242344081401825
4.433841228485108,-1.6522635221481325,9.452418327331545,-0.00310291675850749,-0.01879017800092697,-0.012139852158725263
4.427682876586914,-1.6550291776657107,9.467536926269531,-0.0036792375613003974,-0.014785150066018105,-0.011407346464693548
4.448184490203858,-1.6749229431152344,9.47278690338135,-0.002565390896052122,-0.01708103902637959,-0.010337102226912977
4.441171169281007,-1.673373341560364,9.427099227905273,-0.001779735670424998,-0.014717519283294678,-0.010196113027632238
4.4194183349609375,-1.6713922023773193,9.427156448364258,-0.0018344348063692453,-0.014542837627232076,-0.010920064523816109
4.406177997589112,-1.6708993911743164,9.445763587951662,-0.0016801520250737667,-0.013254457153379919,-0.00946352630853653
4.416236400604249,-1.6743531227111816,9.444940567016602,-0.002524199662730098,-0.01589849218726158,-0.010364169254899025
4.4147353172302255,-1.6932342052459717,9.46037006378174,-0.0032036141492426395,-0.01797684840857983,-0.011193044483661652
4.404508590698242,-1.6596505641937256,9.456854820251467,-0.004197911359369755,-0.01934371516108513,-0.012023533694446089
4.422639846801758,-1.6829766035079958,9.463749885559084,-0.004621163010597229,-0.020822523161768917,-0.011238671839237213
4.431207656860352,-1.689023494720459,9.43448257446289,-0.004966722335666419,-0.020638108253479004,-0.012347262352705002
4.429807662963867,-1.6657483577728271,9.455194473266602,-0.004529397003352642,-0.020560411736369136,-0.013304345309734344
4.435464382171632,-1.6952784061431885,9.415351867675781,-0.003028464037925005,-0.02111935243010521,-0.011975339613854887
4.451010704040527,-1.6799709796905518,9.43044185638428,-0.0035230487119406466,-0.01746765896677971,-0.013064465485513212
4.463120460510254,-1.6642334461212158,9.420026779174805,-0.0031029449310153727,-0.01401636190712452,-0.010909836739301682
4.460322856903077,-1.680432438850403,9.416922569274904,-0.0019714972004294395,-0.010543239302933218,-0.010656086727976799
4.410892009735108,-1.7081196308135986,9.456682205200195,-5.15917236043606e-05,-0.009823263622820379,-0.010634064674377441
4.422069549560547,-1.6875120401382449,9.441643714904787,0.0008980636484920979,-0.010350690223276617,-0.011180654168128967
4.413280487060547,-1.680516242980957,9.475985527038576,-0.00045369032886810606,-0.014050260186195374,-0.01253078505396843
4.430925846099854,-1.6629877090454102,9.457061767578125,-0.0031143068335950375,-0.01551968138664961,-0.012598210945725441
4.447719573974609,-1.6649299860000613,9.434961318969727,-0.0016566924750804901,-0.015153279528021812,-0.011330024339258673
4.420806884765625,-1.684103846549988,9.454893112182617,-0.0009914177935570478,-0.01277775038033724,-0.009679248556494713
4.44489860534668,-1.7074085474014284,9.46327304840088,-0.0013489088742062452,-0.014973290264606476,-0.011814439669251442
4.4588470458984375,-1.6795673370361328,9.461249351501467,0.0015283344546332958,-0.01415356993675232,-0.011226694099605085
4.439774990081788,-1.654151201248169,9.454459190368654,0.0003807983885053546,-0.012782295234501364,-0.010550910606980324
4.406729698181152,-1.6847411394119265,9.46548080444336,-0.0009295294294133782,-0.012796723283827307,-0.010908816009759903
4.393553733825684,-1.697639584541321,9.433982849121094,-0.0009306209394708276,-0.01609289459884167,-0.011728445999324323
4.425973415374757,-1.696569323539734,9.431148529052734,-0.0016108688432723284,-0.018366077914834026,-0.011442279443144798
4.435016155242921,-1.6919739246368408,9.423345565795898,-0.001813274226151407,-0.016939723864197734,-0.013237480074167252
4.486597537994386,-1.6468290090560915,9.425572395324709,-0.000832438177894801,-0.01371622271835804,-0.01326758321374655
4.4339599609375,-1.690720558166504,9.450074195861818,0.00019090036221314224,-0.012334182858467102,-0.00987275317311287
4.434967994689941,-1.6922765970230105,9.41281032562256,-0.000611532130278647,-0.013655533082783224,-0.012523677200078964
4.45221757888794,-1.6583821773529053,9.44593143463135,-0.0010872142156586053,-0.011665766127407553,-0.011136388406157494
4.464500904083253,-1.6892578601837158,9.436846733093263,0.0013354093534871938,-0.00968840904533863,-0.009804557077586653
4.436397552490234,-1.6987854242324831,9.446648597717287,0.0020282014738768343,-0.00710134394466877,-0.010246183723211288
4.438993453979492,-1.6803776025772097,9.444319725036623,0.004228017758578063,-0.007746086455881596,-0.010667673312127592
4.447057247161866,-1.676421880722046,9.45753574371338,0.0026508027222007517,-0.006296758074313403,-0.01084418036043644
