AccX,AccY,AccZ,GyrX,GyrY,GyrZ
7.681650458835065e-05,-1.1107433238066733e-05,0.00014271651161834598,1.9531039896492075e-08,-2.800422862492269e-07,-2.1461055155214129e-07
4.982101917266847,-0.7027552723884584,9.299471855163576,0.0016646769363433123,-0.015143505297601225,-0.014250703155994415
4.995462894439698,-0.716468095779419,9.273177146911623,0.003020022064447403,-0.014378636144101621,-0.01375625003129244
5.007403850555421,-0.6886893510818481,9.259780883789062,0.002133249305188656,-0.015598225407302381,-0.014314834028482437
5.002545833587647,-0.7007879018783569,9.252473831176758,0.0010161101818084717,-0.013963351026177406,-0.011855774559080602
4.98526668548584,-0.7031619548797607,9.231822013854982,0.0005036873626522721,-0.013598071411252022,-0.011020860634744169
4.961870670318604,-0.7013614177703857,9.27423095703125,0.0016157246427610519,-0.013771872967481613,-0.011739034205675125
5.015286445617676,-0.7063181400299072,9.237843513488771,0.0009609771077521146,-0.01455671712756157,-0.012881326489150526
4.993247032165527,-0.7100172638893129,9.249051094055178,0.0012806457234546544,-0.012534680776298048,-0.011912407353520393
4.95205020904541,-0.738422453403473,9.275148391723633,0.0031583418603986506,-0.01197584718465805,-0.011904998682439329
5.00661563873291,-0.7349478006362915,9.247693061828615,0.0029727004002779727,-0.012919504195451736,-0.013215230777859688
5.018463611602784,-0.6853434443473817,9.274058341979982,0.001606399891898036,-0.012741691432893278,-0.012523127719759941
5.0044097900390625,-0.6827048063278198,9.278133392333984,0.0015128931263461711,-0.012292853556573393,-0.011738698929548264
4.998770236968995,-0.6766432523727417,9.250007629394531,0.000831916171591729,-0.01348324865102768,-0.011059922166168691
4.996663570404054,-0.6931793689727783,9.274159431457521,-0.001478379243053496,-0.012707557529211044,-0.010218748822808266
4.997236728668214,-0.6919293403625488,9.252955436706545,-0.00010827906226040797,-0.01092577539384365,-0.008994798175990583
4.983427524566651,-0.7034078240394593,9.257701873779297,-0.00020295973808970305,-0.009883099235594274,-0.00889415480196476
5.0051727294921875,-0.7304590940475464,9.250363349914553,0.0007748383795842528,-0.009831548668444158,-0.0103917196393013
4.992621898651124,-0.7173009514808656,9.294391632080078,0.0014180660946294668,-0.010579124093055725,-0.010348683223128319
4.9880385398864755,-0.6870384216308594,9.272900581359865,0.00040211484883911913,-0.010614041239023209,-0.009800706990063192
4.970288753509522,-0.6984289884567261,9.292887687683107,-0.0010811007814481857,-0.011506414972245695,-0.009878739714622498
4.992108821868897,-0.7082936763763428,9.257877349853516,0.00010189472959609704,-0.013540837913751602,-0.010710011236369612
4.998871803283691,-0.6844821572303773,9.278644561767578,-0.0013906164094805717,-0.013797623105347158,-0.009481062181293966
4.9782118797302255,-0.7027375102043153,9.249687194824219,-0.0009126980439759792,-0.01298379898071289,-0.010140650905668737
4.986977577209473,-0.7188735604286195,9.275959968566896,-0.0005685008945874871,-0.015330604277551176,-0.01148841343820095
4.995889663696289,-0.7191580533981323,9.262137413024904,-0.0005154154496267438,-0.014620197005569937,-0.01127437874674797
5.001158237457276,-0.7020019292831421,9.256057739257812,0.0020625411998480563,-0.012735368683934212,-0.010616326704621315
